URL,Overall_Score,Make fewer HTTP requests,Use a Content Delivery Network (CDN),Avoid empty src or href,Add Expires headers,Compress components with gzip,Put CSS at top,Put JavaScript at bottom,Avoid CSS expressions,Reduce DNS lookups,Minify JavaScript and CSS,Avoid URL redirects,Remove duplicate JavaScript and CSS,Configure entity tags (ETags),Make AJAX cacheable,Use GET for AJAX requests,Reduce the number of DOM elements,Avoid HTTP 404 (Not Found) error,Reduce cookie size,Use cookie-free domains,Avoid AlphaImageLoader filter,Do not scale images in HTML,Make favicon small and cacheable$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1303&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1313&amp;cnt=1/,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1313&amp;cnt=2729,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1313&amp;cnt=2730,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1313&amp;cnt=2731,$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1313&amp;cnt=2734,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1313&amp;cnt=5,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1313&amp;cnt=6,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1313&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=2955,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=2838,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=4,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=2860,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=5,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=6,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1357&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=2956,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=2893,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=2894,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=5,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=6,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1381&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=2846,B(81),C(72),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=2954,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=2847,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=2848,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=5,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=6,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1359&amp;cnt=2953,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1569&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1569&amp;cnt=3283,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1569&amp;cnt=2,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1569&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1569&amp;cnt=3441,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1569&amp;cnt=3442,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1569&amp;cnt=6,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1569&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=170&amp;sim=1358&amp;cnt=2839/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=816&amp;cnt=1511/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=816&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=816&amp;cnt=1470,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=816&amp;cnt=1584,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=816&amp;cnt=1583,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=816&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=816&amp;cnt=1630,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=829&amp;cnt=1532/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=829&amp;cnt=1530,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=829&amp;cnt=1529,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=829&amp;cnt=1531,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=829&amp;cnt=1528,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=829&amp;cnt=7,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=829&amp;cnt=1631,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=834&amp;cnt=1534/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=834&amp;cnt=1536,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(40),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=834&amp;cnt=1535,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=834&amp;cnt=1537,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=834&amp;cnt=1538,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=834&amp;cnt=7,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=834&amp;cnt=1632,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=835&amp;cnt=1541/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=835&amp;cnt=1543,$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=835&amp;cnt=1542,B(81),C(72),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=835&amp;cnt=1545,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=835&amp;cnt=1544,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=835&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=835&amp;cnt=1633,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=836&amp;cnt=1553/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=836&amp;cnt=1555,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=836&amp;cnt=1554,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=836&amp;cnt=1556,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=836&amp;cnt=1557,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=836&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=836&amp;cnt=1634,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=839&amp;cnt=1559/,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=839&amp;cnt=1564,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=839&amp;cnt=1560,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=839&amp;cnt=1563,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=839&amp;cnt=1565,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=839&amp;cnt=7,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=839&amp;cnt=1635,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=841&amp;cnt=1566/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=841&amp;cnt=1568,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=841&amp;cnt=1567,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=841&amp;cnt=1570,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=841&amp;cnt=1571,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=841&amp;cnt=7,B(81),C(76),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=841&amp;cnt=1636,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=842&amp;cnt=1572/,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=842&amp;cnt=1574,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=842&amp;cnt=1573,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=842&amp;cnt=1576,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitg.vlab.co.in/?sub=72&amp;brch=171&amp;sim=842&amp;cnt=1577,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
